종목코드,종목명,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"013030","하이록코리아","우량기업부","25900","-650","-2.45","26300","27000","25650","57822","1515484650","332971695000","12856050"
"126700","하이비젼시스템","우량기업부","21400","-100","-0.47","21550","21650","21000","275009","5861549500","319761196800","14942112"
"106080","하이소닉","중견기업부","5070","-30","-0.59","5090","5150","4900","36787","184653860","78450954270","15473561"
"400840","하이제7호스팩","SPAC(소속부없음)","2100","5","0.24","2100","2100","2080","17077","35550555","10752000000","5120000"
"450050","하이제8호스팩","SPAC(소속부없음)","2145","0","0.00","2150","2150","2130","7615","16277430","10755030000","5014000"
"221840","하이즈항공","중견기업부","2310","0","0.00","2310","2350","2295","19737","45590740","43198295910","18700561"
"106190","하이텍팜","중견기업부","9430","-10","-0.11","9420","9450","9280","26213","245221770","100270821390","10633173"
"373200","하인크코리아","벤처기업부","1987","66","3.44","1834","2110","1807","3969787","7955701239","37607949000","18927000"
"066130","하츠","우량기업부","5140","-50","-0.96","5220","5220","5100","21795","111744760","65792000000","12800000"
"004590","한국가구","중견기업부","4075","-5","-0.12","4080","4150","4015","50004","202851280","61125000000","15000000"
"039340","한국경제TV","우량기업부","5700","-20","-0.35","5720","5720","5640","4896","27812900","131100000000","23000000"
"034950","한국기업평가","우량기업부","81500","100","0.12","81400","81700","81200","1896","154482500","370051891000","4540514"
"222980","한국맥널티","벤처기업부","4235","70","1.68","4115","4240","4115","37911","159315425","46718330505","11031483"
"256840","한국비엔씨","벤처기업부","7150","460","6.88","6670","7410","6330","13085612","92830178050","485573967450","67912443"
"025550","한국선재","우량기업부","3500","5","0.14","3495","3520","3450","29375","102225030","81550000000","23300000"
"017890","한국알콜","우량기업부","10860","-90","-0.82","10940","10950","10820","40284","438467600","234638553600","21605760"
"080720","한국유니온제약","벤처기업부","5210","-40","-0.76","5200","5210","5050","9560","49093230","41209172300","7909630"
"063570","한국전자금융","우량기업부","6070","-180","-2.88","6240","6250","6050","100284","613599030","207276708960","34147728"
"041460","한국전자인증","중견기업부","4320","-70","-1.59","4360","4395","4280","101827","439513625","82080000000","19000000"
"101680","한국정밀기계","중견기업부","2730","5","0.18","2725","2765","2655","6079","16432325","22942920000","8404000"
"039740","한국정보공학","중견기업부","3340","100","3.09","3240","3340","3210","17321","56686815","26781445980","8018397"
"053300","한국정보인증","우량기업부","5080","-30","-0.59","5060","5140","5060","41778","212825420","212223761480","41776331"
"025770","한국정보통신","우량기업부","8800","-40","-0.45","8760","8900","8740","30999","273791930","329509584800","37444271"
"436610","한국제11호스팩","SPAC(소속부없음)","2280","0","0.00","0","0","0","0","0","13725600000","6020000"
"458610","한국제12호스팩","SPAC(소속부없음)","2195","0","0.00","2185","2200","2180","3221","7065755","9284850000","4230000"
"464440","한국제13호스팩","SPAC(소속부없음)","2205","0","0.00","2215","2220","2190","43813","96441785","9525600000","4320000"
"023760","한국캐피탈","우량기업부","630","-3","-0.47","633","637","630","137416","86970330","198834032880","315609576"
"054040","한국컴퓨터","우량기업부","6690","-40","-0.59","6730","6760","6530","158532","1050651580","107516930100","16071290"
"021650","한국큐빅","중견기업부","2730","15","0.55","2710","2730","2690","20628","55850785","44637036990","16350563"
"053590","한국테크놀로지","투자주의환기종목(소속부없음)","334","0","0.00","0","0","0","0","0","52484809098","157140147"
"032300","한국파마","우량기업부","21100","-550","-2.54","21550","21550","21100","22613","480488300","230131391100","10906701"
"037230","한국팩키지","중견기업부","2055","-45","-2.14","2130","2130","1997","123918","250570522","61239671985","29800327"
"030520","한글과컴퓨터","우량기업부","21700","300","1.40","21300","22650","20950","1425086","31161671050","524700444800","24179744"
"052600","한네트","중견기업부","4510","-60","-1.31","4560","4560","4475","60860","274361625","52152287000","11563700"
"256150","한독크린텍","벤처기업부","7430","130","1.78","7320","7430","7280","5652","41652920","62374850000","8395000"
"092460","한라IMS","우량기업부","5950","-190","-3.09","6130","6230","5920","23493","142130430","101802596000","17109680"
"452190","한빛레이저","벤처기업부","8580","-410","-4.56","8800","8860","8450","425250","3652613040","190878822420","22246949"
"047080","한빛소프트","중견기업부","2260","-25","-1.09","2260","2285","2230","83370","187790620","56098538120","24822362"
"452280","한선엔지니어링","중견기업부","6700","-160","-2.33","6840","6900","6650","68135","459762280","113916750000","17002500"
"066980","한성크린텍","중견기업부","3645","195","5.65","3400","3970","3270","6885180","25433602175","182379138705","50035429"
"114810","한솔아이원스","중견기업부","13060","0","0.00","0","0","0","0","0","383339392440","29352174"
"070590","한솔인티큐브","중견기업부","1694","-12","-0.70","1706","1708","1678","37486","63665469","23511908574","13879521"
"226440","한송네오텍","관리종목(소속부없음)","1530","0","0.00","0","0","0","0","0","100580954580","65739186"
"042520","한스바이오메드","벤처기업부","15300","-270","-1.73","15570","15930","14950","109898","1690663550","206953415100","13526367"
"430690","한싹","벤처기업부","14620","-270","-1.81","14870","14870","14620","16660","244662060","79645008500","5447675"
"078350","한양디지텍","우량기업부","15960","-110","-0.68","16060","16480","15830","160809","2589505100","243300336720","15244382"
"045100","한양이엔지","우량기업부","16770","-380","-2.22","17150","17180","16770","174000","2943761770","301860000000","18000000"
"091440","한울소재과학","벤처기업부","13800","350","2.60","13480","14060","13400","145667","1996625740","201572059800","14606671"
"024740","한일단조","중견기업부","2405","0","0.00","2400","2425","2390","186074","446846300","75835773130","31532546"
"005860","한일사료","중견기업부","4490","-50","-1.10","4540","4575","4435","281929","1274500665","176922545650","39403685"
"123840","한일진공","중견기업부","578","38","7.04","539","670","530","12141906","7388721033","58873199188","101856746"
"007770","한일화학","우량기업부","14670","0","0.00","14600","14900","14470","7799","113702110","51491700000","3510000"
"198940","한주라이트메탈","중견기업부","3055","-85","-2.71","3110","3110","3030","63025","192497680","59376414825","19435815"
"079170","한창산업","벤처기업부","7770","-130","-1.65","7900","7900","7740","10628","82598670","40404000000","5200000"
"054920","한컴위드","중견기업부","3470","20","0.58","3450","3500","3410","105785","365224840","97913271070","28217081"
"002680","한탑","중견기업부","1097","3","0.27","1095","1099","1070","106402","114813471","35451528503","32316799"
"386580","한화플러스제2호스팩","SPAC(소속부없음)","2040","0","0.00","0","0","0","0","0","8486400000","4160000"
"430460","한화플러스제3호스팩","SPAC(소속부없음)","2175","5","0.23","2170","2180","2140","7326","15811245","12876000000","5920000"
"455310","한화플러스제4호스팩","SPAC(소속부없음)","2060","-10","-0.48","2070","2070","2055","2135","4387765","10423600000","5060000"
"034810","해성산업","우량기업부","7730","0","0.00","7700","7770","7680","16518","127572360","251664504610","32556857"
"03481K","해성산업1우","우량기업부","8540","-110","-1.27","8700","8700","8450","5181","44237540","11861393880","1388922"
"076610","해성옵틱스","중견기업부","1426","-2","-0.14","1428","1470","1418","68879","98210670","36296260348","25453198"
"059270","해성티피씨","기술성장기업부","14100","530","3.91","13700","14250","13570","481785","6719555220","152251687200","10797992"
"220180","핸디소프트","벤처기업부","3875","110","2.92","3765","4310","3730","1082989","4401394305","75206000000","19408000"
"900270","헝셩그룹","외국기업(소속부없음)","216","-3","-1.37","219","219","205","798908","171348901","27115578144","125535084"
"214180","헥토이노베이션","우량기업부","13370","-10","-0.07","13380","13430","13270","9502","126624120","177248563450","13257185"
"234340","헥토파이낸셜","우량기업부","19550","-900","-4.40","20500","20700","19270","102172","2010534720","184806150000","9453000"
"084990","헬릭스미스","기술성장기업부","4170","80","1.96","4070","4215","4005","280035","1155156290","204596604780","49063934"
"170030","현대공업","우량기업부","7550","-80","-1.05","7620","7660","7500","59224","447174790","115817000000","15340000"
"319400","현대무벡스","우량기업부","3180","0","0.00","3170","3235","3165","514323","1647840950","374308460340","117707063"
"048410","현대바이오","중견기업부","19280","-580","-2.92","19670","19680","19060","396455","7652089990","767679626240","39817408"
"052260","현대바이오랜드","중견기업부","8910","-110","-1.22","9120","9120","8910","86441","771576990","133650000000","15000000"
"041440","현대에버다임","중견기업부","6780","120","1.80","7100","7190","6680","2045223","14138311810","121470100320","17915944"
"039010","현대에이치티","우량기업부","6410","-90","-1.38","6500","6780","6300","140951","924773220","55286250000","8625000"
"090850","현대이지웰","우량기업부","6090","40","0.66","6000","6090","5990","49267","298113820","144615338490","23746361"
"460930","현대힘스","중견기업부","18380","550","3.08","18770","21100","18140","19699732","387639904770","640065120000","34824000"
"092300","현우산업","중견기업부","3915","-30","-0.76","3945","3965","3895","50396","197639850","73104074640","18672816"
"138360","협진","중견기업부","911","55","6.43","851","1055","851","4031057","3910574827","31531517424","34611984"
"011080","형지I&C","중견기업부","814","-2","-0.25","816","816","810","14351","11684383","20759737482","25503363"
"060560","홈센타홀딩스","우량기업부","1174","-13","-1.10","1189","1189","1170","120500","141671304","149884022350","127669525"
